id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,vote_count,vote_average,comb
55616,Guy Maddin,Wei-Qiang Zhang,Tara Birtwhistle,David Moroni,Horror,dracula: pages from a virgin's diary,8,6.9,Wei-Qiang Zhang Tara Birtwhistle David Moroni Guy Maddin Horror
29697,Regardt van den Bergh,Frank Rautenbach,Jeanne Neilson,Hamilton Dlamini,Drama,faith like potatoes,9,6,Frank Rautenbach Jeanne Neilson Hamilton Dlamini Regardt van den Bergh Drama
50037,Panos Cosmatos,Michael Rogers,Scott Hylands,Marilyn Norry,Fantasy Sci-Fi Horror,beyond the black rainbow,77,5.7,Michael Rogers Scott Hylands Marilyn Norry Panos Cosmatos Fantasy Sci-Fi Horror
94329,Gareth Evans,Iko Uwais,Joe Taslim,Donny Alamsyah,Action Thriller Crime,the raid,1055,7.3,Iko Uwais Joe Taslim Donny Alamsyah Gareth Evans Action Thriller Crime
289,Michael Curtiz,Humphrey Bogart,Ingrid Bergman,Paul Henreid,Drama Romance,casablanca,1422,7.9,Humphrey Bogart Ingrid Bergman Paul Henreid Michael Curtiz Drama Romance
27374,Joel Anderson,Talia Zucker,Rosie Traynor,David Pledger,Horror Thriller,lake mungo,90,6.1,Talia Zucker Rosie Traynor David Pledger Joel Anderson Horror Thriller
26815,Shimit Amin,Ranbir Kapoor,Sumeet Darshan Dobhal,Gauhar Khan,Drama Comedy Romance,rocket singh: salesman of the year,27,7,Ranbir Kapoor Sumeet Darshan Dobhal Gauhar Khan Shimit Amin Drama Comedy Romance
811,Douglas Trumbull,Bruce Dern,Cliff Potts,Ron Rifkin,Adventure Drama Sci-Fi,silent running,177,6.3,Bruce Dern Cliff Potts Ron Rifkin Douglas Trumbull Adventure Drama Sci-Fi
1366,John G. Avildsen,Sylvester Stallone,Talia Shire,Burt Young,Drama,rocky,1791,7.5,Sylvester Stallone Talia Shire Burt Young John G. Avildsen Drama
244776,Mona Lerche,Christopher Abbott,Brady Corbet,Stephanie Ellis,Drama,the sleepwalker,7,4.1,Christopher Abbott Brady Corbet Stephanie Ellis Mona Lerche Drama
5769,Tony Richardson,Albert Finney,Susannah York,Hugh Griffith,Adventure Comedy History Romance,tom jones,39,6.1,Albert Finney Susannah York Hugh Griffith Tony Richardson Adventure Comedy History Romance
277685,Levan Gabriadze,Shelley Hennig,Moses Jacob Storm,Renee Olstead,Horror Thriller,unfriended,1047,5.5,Shelley Hennig Moses Jacob Storm Renee Olstead Levan Gabriadze Horror Thriller
103,Martin Scorsese,Robert De Niro,Cybill Shepherd,Harvey Keitel,Crime Drama,taxi driver,2535,8,Robert De Niro Cybill Shepherd Harvey Keitel Martin Scorsese Crime Drama
11298,Joe Dante,Patrick Macnee,Dennis Dugan,Christopher Stone,Drama Horror,the howling,161,6.4,Patrick Macnee Dennis Dugan Christopher Stone Joe Dante Drama Horror
646,Terence Young,Sean Connery,Ursula Andress,Joseph Wiseman,Adventure Action Thriller,dr. no,940,6.9,Sean Connery Ursula Andress Joseph Wiseman Terence Young Adventure Action Thriller
93856,Bradley Parker,Jesse McCartney,Jonathan Sadowski,Olivia Taylor Dudley,Horror Thriller,chernobyl diaries,483,4.9,Jesse McCartney Jonathan Sadowski Olivia Taylor Dudley Bradley Parker Horror Thriller
9003,Clive Barker,Andrew Robinson,Clare Higgins,Ashley Laurence,Horror,hellraiser,449,6.9,Andrew Robinson Clare Higgins Ashley Laurence Clive Barker Horror
347126,Harold Cronk,Hayley Orrantia,Melissa Joan Hart,Jesse Metcalfe,Drama,god's not dead 2,72,5.7,Hayley Orrantia Melissa Joan Hart Jesse Metcalfe Harold Cronk Drama
10092,Jeff Wadlow,Julian Morris,Lindy Booth,Jared Padalecki,Horror Thriller,cry_wolf,126,5.6,Julian Morris Lindy Booth Jared Padalecki Jeff Wadlow Horror Thriller
10643,Takao Okawara,Takehiro Murata,Naomi Nishida,Mayu Suzuki,Adventure Horror Action Sci-Fi,godzilla 2000,43,5.9,Takehiro Murata Naomi Nishida Mayu Suzuki Takao Okawara Adventure Horror Action Sci-Fi
46705,Derek Cianfrance,Ryan Gosling,Michelle Williams,Mike Vogel,Drama Romance,blue valentine,890,6.9,Ryan Gosling Michelle Williams Mike Vogel Derek Cianfrance Drama Romance
546,Duncan Tucker,Felicity Huffman,Kevin Zegers,Elizabeth Peña,Drama,transamerica,144,6.9,Felicity Huffman Kevin Zegers Elizabeth Peña Duncan Tucker Drama
76487,William Brent Bell,Fernanda Andrade,Simon Quarterman,Evan Helmuth,Thriller Horror,the devil inside,262,4.6,Fernanda Andrade Simon Quarterman Evan Helmuth William Brent Bell Thriller Horror
5722,Russ Meyer,Dolly Read,Cynthia Myers,Marcia McBroom,Comedy Drama Thriller,beyond the valley of the dolls,53,6.6,Dolly Read Cynthia Myers Marcia McBroom Russ Meyer Comedy Drama Thriller
39833,Robert D. Webb,Richard Egan,Debra Paget,Elvis Presley,Drama Action Western Music Romance,love me tender,21,5.5,Richard Egan Debra Paget Elvis Presley Robert D. Webb Drama Action Western Music Romance
1781,Davis Guggenheim,Al Gore,Billy West,Ronald Reagan,Documentary,an inconvenient truth,251,6.7,Al Gore Billy West Ronald Reagan Davis Guggenheim Documentary
18712,Allan Dwan,John Wayne,John Agar,Adele Mara,Action Drama History War,sands of iwo jima,33,6.2,John Wayne John Agar Adele Mara Allan Dwan Action Drama History War
7944,Martin Scorsese,Mick Jagger,Keith Richards,Charlie Watts,Documentary Music,shine a light,44,7.2,Mick Jagger Keith Richards Charlie Watts Martin Scorsese Documentary Music
171424,Eli Roth,Lorenza Izzo,Ariel Levy,Sky Ferreira,Action Adventure Horror Thriller,the green inferno,349,5,Lorenza Izzo Ariel Levy Sky Ferreira Eli Roth Action Adventure Horror Thriller
361475,Andrew Steggall,Juliet Stevenson,Alex Lawther,Phénix Brossard,Drama Romance Family,departure,12,7.5,Juliet Stevenson Alex Lawther Phénix Brossard Andrew Steggall Drama Romance Family
113947,Ben Lewin,John Hawkes,Helen Hunt,William H. Macy,Drama Romance Comedy,the sessions,179,6.6,John Hawkes Helen Hunt William H. Macy Ben Lewin Drama Romance Comedy
18570,Robert Kenner,Michael Pollan,Eric Schlosser,Richard Lobb,Documentary,"food, inc.",217,7.4,Michael Pollan Eric Schlosser Richard Lobb Robert Kenner Documentary
83860,Andrew Erwin Jon Erwin ,Rachel Hendrix ,Jason Burkey,Robert Amaya ,Drama,october baby,35,6.8,Rachel Hendrix  Jason Burkey Robert Amaya  Andrew Erwin Jon Erwin  Drama
41469,Brad Anderson,Hope Davis,Philip Seymour Hoffman,Holland Taylor,Comedy Drama Romance,next stop wonderland,20,6,Hope Davis Philip Seymour Hoffman Holland Taylor Brad Anderson Comedy Drama Romance
244772,Craig Johnson,Kristen Wiig,Bill Hader,Luke Wilson,Drama,the skeleton twins,292,6.7,Kristen Wiig Bill Hader Luke Wilson Craig Johnson Drama
50837,Sean Durkin,Elizabeth Olsen,Hugh Dancy,John Hawkes,Drama Thriller,martha marcy may marlene,277,6.7,Elizabeth Olsen Hugh Dancy John Hawkes Sean Durkin Drama Thriller
248774,Gillian Robespierre,Jenny Slate,Jake Lacy,Gaby Hoffmann,Comedy Romance,obvious child,187,6.7,Jenny Slate Jake Lacy Gaby Hoffmann Gillian Robespierre Comedy Romance
10183,Courtney Hunt,Melissa Leo,Misty Upham,Charlie McDermott,Drama,frozen river,99,6.7,Melissa Leo Misty Upham Charlie McDermott Courtney Hunt Drama
159014,Morgan Neville,Bette Midler,Mick Jagger,Sting,Documentary Music,20 feet from stardom,85,7.4,Bette Midler Mick Jagger Sting Morgan Neville Documentary Music
32456,James Toback,Robert Downey Jr.,Natasha Gregson Wagner,Heather Graham,Drama Romance,two girls and a guy,24,5.4,Robert Downey Jr. Natasha Gregson Wagner Heather Graham James Toback Drama Romance
49963,Nicole Holofcener,Catherine Keener,Anne Heche,Liev Schreiber,Comedy Drama Romance,walking and talking,7,6.6,Catherine Keener Anne Heche Liev Schreiber Nicole Holofcener Comedy Drama Romance
13508,Chris Paine,Martin Sheen,Mel Gibson,Tom Hanks,Documentary,who killed the electric car?,59,7.2,Martin Sheen Mel Gibson Tom Hanks Chris Paine Documentary
22597,Greg Berlanti,Ben Weber,Timothy Olyphant,Matt McGrath,Comedy Drama Romance,the broken hearts club: a romantic comedy,25,6.3,Ben Weber Timothy Olyphant Matt McGrath Greg Berlanti Comedy Drama Romance
9707,Don Coscarelli,Bruce Campbell,Ossie Davis,Ella Joyce,Comedy Horror Thriller Mystery Fantasy,bubba ho-tep,191,6.7,Bruce Campbell Ossie Davis Ella Joyce Don Coscarelli Comedy Horror Thriller Mystery Fantasy
37532,Marc Levin,Saul Williams,Sonja Sohn,Bonz Malone,Drama,slam,7,6.7,Saul Williams Sonja Sohn Bonz Malone Marc Levin Drama
26791,Richard Dutcher,Richard Dutcher,Matthew A. Brown,Wilford Brimley,Crime Drama Mystery Thriller,brigham city,4,7.3,Richard Dutcher Matthew A. Brown Wilford Brimley Richard Dutcher Crime Drama Mystery Thriller
56666,Khalid Mohammed,Hrithik Roshan,Karisma Kapoor,Jaya Bachchan,Drama Foreign Romance,fiza,7,6.1,Hrithik Roshan Karisma Kapoor Jaya Bachchan Khalid Mohammed Drama Foreign Romance
8675,Trey Parker,Trey Parker,Dian Bachar,Matt Stone,Comedy,orgazmo,115,6.2,Trey Parker Dian Bachar Matt Stone Trey Parker Comedy
13132,David Gordon Green,Paul Schneider,Zooey Deschanel,Danny McBride,Drama Romance,all the real girls,30,5.9,Paul Schneider Zooey Deschanel Danny McBride David Gordon Green Drama Romance
46989,Karen Moncrieff,Margaret Colin,Agnes Bruckner,David Strathairn,Drama,blue car,13,6.7,Margaret Colin Agnes Bruckner David Strathairn Karen Moncrieff Drama
192132,Gia Coppola,Emma Roberts,Jack Kilmer,Nat Wolff,Drama,palo alto,348,6.4,Emma Roberts Jack Kilmer Nat Wolff Gia Coppola Drama
24424,Scandar Copti Yaron Shani,Fouad Habash,Nisrine Rihan,Elias Saba,Crime Drama,ajami,27,6.8,Fouad Habash Nisrine Rihan Elias Saba Scandar Copti Yaron Shani Crime Drama
13198,Goran Dukic,Patrick Fugit,Shannyn Sossamon,Shea Whigham,Comedy Drama Fantasy Romance,wristcutters: a love story,160,6.7,Patrick Fugit Shannyn Sossamon Shea Whigham Goran Dukic Comedy Drama Fantasy Romance
244267,Mike Cahill,Michael Pitt,Brit Marling,Astrid Bergès-Frisbey,Sci-Fi Drama,i origins,1063,7.5,Michael Pitt Brit Marling Astrid Bergès-Frisbey Mike Cahill Sci-Fi Drama
21413,Kyle Rankin Efram Potelle,Shia LaBeouf,Elden Henson,Amy Smart,Comedy Drama Romance,the battle of shaker heights,17,5.6,Shia LaBeouf Elden Henson Amy Smart Kyle Rankin Efram Potelle Comedy Drama Romance
123678,Joshua Oppenheimer Christine Cynn Anonymous,Anwar Congo,Herman Koto,Syamsul Arifin,Documentary,the act of killing,210,7.5,Anwar Congo Herman Koto Syamsul Arifin Joshua Oppenheimer Christine Cynn Anonymous Documentary
13362,Alex Gibney,Brian Keith Allen,Moazzam Begg,Christopher Beiring,Documentary,taxi to the dark side,53,6.6,Brian Keith Allen Moazzam Begg Christopher Beiring Alex Gibney Documentary
39183,Paul Crowder John Dower,Pelé,Franz Beckenbauer,Carlos Alberto,Documentary,once in a lifetime: the extraordinary story of the new york cosmos,3,4.7,Pelé Franz Beckenbauer Carlos Alberto Paul Crowder John Dower Documentary
201132,Anthony Powell,Genevieve Bachman,William Brotman,Michael Christiansen,Drama Adventure Documentary,antarctica: a year on ice,29,7.2,Genevieve Bachman William Brotman Michael Christiansen Anthony Powell Drama Adventure Documentary
112456,Johnny Remo,Randy Wayne,John Schneider,Rosanna Arquette,Drama Action,hardflip,5,4.7,Randy Wayne John Schneider Rosanna Arquette Johnny Remo Drama Action
20296,Vivek Agnihotri,Anil Kapoor,Sunil Shetty,Arshad Warsi,Thriller,chocolate: deep dark secrets,6,3.4,Anil Kapoor Sunil Shetty Arshad Warsi Vivek Agnihotri Thriller
25983,Ti West,Jocelin Donahue,Mary Woronov,Greta Gerwig,Mystery Horror,the house of the devil,197,6,Jocelin Donahue Mary Woronov Greta Gerwig Ti West Mystery Horror
66195,Nick Tomnay,David Hyde Pierce,Clayne Crawford,Nathaniel Parker,Comedy Thriller Crime,the perfect host,135,6.2,David Hyde Pierce Clayne Crawford Nathaniel Parker Nick Tomnay Comedy Thriller Crime
16155,John Hamburg,Sam Rockwell,Steve Zahn,Paul Giamatti,Comedy Crime,safe men,16,6.3,Sam Rockwell Steve Zahn Paul Giamatti John Hamburg Comedy Crime
46727,Nickolas Perry,Jesse Bradford,Jordan Brower,Jonathan Taylor Thomas,Romance Drama Crime,speedway junky,7,5.2,Jesse Bradford Jordan Brower Jonathan Taylor Thomas Nickolas Perry Romance Drama Crime
55180,Dan Zukovic,Dan Zukovic,Mark Ruffalo,Sibel Ergener,Comedy Drama,the last big thing,3,6,Dan Zukovic Mark Ruffalo Sibel Ergener Dan Zukovic Comedy Drama
29015,Craig Mazin,Jordan Ladd,Rob Lowe,Jamie Kennedy,Action Comedy,the specials,11,5.5,Jordan Ladd Rob Lowe Jamie Kennedy Craig Mazin Action Comedy
91122,Becky Smith,Hallee Hirsh,Theresa Russell,Shiloh Fernandez,Comedy Romance,16 to life,5,4.4,Hallee Hirsh Theresa Russell Shiloh Fernandez Becky Smith Comedy Romance
18206,Eric Nicholas,Colin Hanks,Ana Claudia Talancón,Jordana Spiro,Crime Drama Romance Thriller,alone with her,20,6.2,Colin Hanks Ana Claudia Talancón Jordana Spiro Eric Nicholas Crime Drama Romance Thriller
320146,Benjamin Dickinson,Benjamin Dickinson,Nora Zehetner,Dan Gill,Drama Sci-Fi,creative control,25,5.4,Benjamin Dickinson Nora Zehetner Dan Gill Benjamin Dickinson Drama Sci-Fi
13856,Hal Haberman Jeremy Passmore,Michael Rapaport,Josh Peck,Robert Baker,Drama Fantasy Sci-Fi,special,32,6.6,Michael Rapaport Josh Peck Robert Baker Hal Haberman Jeremy Passmore Drama Fantasy Sci-Fi
56491,Brian Trenchard-Smith,Mariel Hemingway,David Keith,David Millbern,Drama Action Thriller,in her line of fire,9,3.3,Mariel Hemingway David Keith David Millbern Brian Trenchard-Smith Drama Action Thriller
99826,Frank Whaley,Frank Whaley,Carla Gugino,Ethan Hawke,Comedy Drama,the jimmy show,1,8,Frank Whaley Carla Gugino Ethan Hawke Frank Whaley Comedy Drama
186935,Amat Escalante,Armando Espitia,Andrea Vergara,Linda Gonzalez,Crime Drama,heli,32,6.2,Armando Espitia Andrea Vergara Linda Gonzalez Amat Escalante Crime Drama
19344,Katherine Brooks,Erin Kelly,Diane Gaidry,Laura Breckenridge,Drama Romance,loving annabelle,55,6.4,Erin Kelly Diane Gaidry Laura Breckenridge Katherine Brooks Drama Romance
242083,David Cross,Meredith Hagner,Matt Walsh,James Adomian,Drama Comedy,hits,23,4.9,Meredith Hagner Matt Walsh James Adomian David Cross Drama Comedy
18869,Randall Rubin Jon Schroder,Edward Furlong,Rachael Bella,William Sadler,Action Crime Drama Thriller,jimmy and judy,8,5.4,Edward Furlong Rachael Bella William Sadler Randall Rubin Jon Schroder Action Crime Drama Thriller
63287,Lori Petty,Jennifer Lawrence,Selma Blair,Bokeem Woodbine,Drama,the poker house,47,6.1,Jennifer Lawrence Selma Blair Bokeem Woodbine Lori Petty Drama
34592,Kevin Hamedani,Janette Armand,Doug Fahl,Cooper Hopkins,Horror,zmd: zombies of mass destruction,31,4.7,Janette Armand Doug Fahl Cooper Hopkins Kevin Hamedani Horror
92635,David DeCoteau,Shanley Caswell,Maureen McCormick,Eric Roberts,Horror Thriller,snow white: a deadly summer,11,4.8,Shanley Caswell Maureen McCormick Eric Roberts David DeCoteau Horror Thriller
258755,Mikel Rueda,Germán Alcarazu,Adil Koukouh,Ana Wagener,Romance Drama,hidden away,26,7.6,Germán Alcarazu Adil Koukouh Ana Wagener Mikel Rueda Romance Drama
96534,Stefan C. Schaefer,Ken Duken,Nicole Beharie,Reg E. Cathey,Comedy Drama Romance,my last day without you,3,5.7,Ken Duken Nicole Beharie Reg E. Cathey Stefan C. Schaefer Comedy Drama Romance
84178,Katie Aselton,Kate Bosworth,Lake Bell,Jay Paulson,Thriller Horror,black rock,78,4.9,Kate Bosworth Lake Bell Jay Paulson Katie Aselton Thriller Horror
101179,Robert Heath,Liam Boyle,Jack Gordon,Florence Hall,Horror Thriller Mystery,truth or dare,117,5.7,Liam Boyle Jack Gordon Florence Hall Robert Heath Horror Thriller Mystery
52462,D. Stevens,Pierre Dulat,Andrea Edmondson,Summer Nguyen,Drama Thriller,the pet,3,5.3,Pierre Dulat Andrea Edmondson Summer Nguyen D. Stevens Drama Thriller
269057,Jeffrey St. Jules,Jane Levy,Peter Stormare,Justin Chatwin,Sci-Fi Drama Music,bang bang baby,8,6.6,Jane Levy Peter Stormare Justin Chatwin Jeffrey St. Jules Sci-Fi Drama Music
287524,Robert Hall,Thomas Dekker,Robert Englund,Cleopatra Coleman,Horror,fear clinic,42,4,Thomas Dekker Robert Englund Cleopatra Coleman Robert Hall Horror
29146,Ralph Nelson,Cliff Robertson,Claire Bloom,Lilia Skala,Drama Romance Sci-Fi,charly,28,6.6,Cliff Robertson Claire Bloom Lilia Skala Ralph Nelson Drama Romance Sci-Fi
207769,Blair Erickson,Ted Levine,Katia Winter,Michael McMillian,Horror Thriller,banshee chapter,92,5.7,Ted Levine Katia Winter Michael McMillian Blair Erickson Horror Thriller
271185,Allison Burnett,Britt Robertson,Christian Slater,Justin Long,Drama Mystery Thriller,ask me anything,155,5.5,Britt Robertson Christian Slater Justin Long Allison Burnett Drama Mystery Thriller
654,Elia Kazan,Marlon Brando,Karl Malden,Lee J. Cobb,Crime Drama,on the waterfront,357,8,Marlon Brando Karl Malden Lee J. Cobb Elia Kazan Crime Drama
91070,Kat Coiro,Krysten Ritter,Kate Bosworth,Rachel Bilson,Comedy,l!fe happens,66,5.3,Krysten Ritter Kate Bosworth Rachel Bilson Kat Coiro Comedy
2009,Cristian Mungiu,Anamaria Marinca,Laura Vasiliu,Vlad Ivanov,Drama,"4 months, 3 weeks and 2 days",156,7.3,Anamaria Marinca Laura Vasiliu Vlad Ivanov Cristian Mungiu Drama
2652,David Slade,Patrick Wilson,Ellen Page,Sandra Oh,Drama Thriller,hard candy,701,6.8,Patrick Wilson Ellen Page Sandra Oh David Slade Drama Thriller
9813,Jamie Babbit,Elisha Cuthbert,Camilla Belle,Edie Falco,Drama Thriller,the quiet,73,6.1,Elisha Cuthbert Camilla Belle Edie Falco Jamie Babbit Drama Thriller
60421,Maryam Keshavarz,Nikohl Boosheri,Sarah Kazemy,Reza Sixo Safai,Drama,circumstance,23,7.4,Nikohl Boosheri Sarah Kazemy Reza Sixo Safai Maryam Keshavarz Drama
157354,Ryan Coogler,Michael B. Jordan,Octavia Spencer,Melonie Diaz,Drama,fruitvale station,390,7.3,Michael B. Jordan Octavia Spencer Melonie Diaz Ryan Coogler Drama
127867,Ramaa Mosley,Juno Temple,Michael Angarano,Alexis Bledel,Comedy Fantasy Thriller,the brass teapot,160,5.8,Juno Temple Michael Angarano Alexis Bledel Ramaa Mosley Comedy Fantasy Thriller
3170,David Hand James Algar Samuel Armstrong William Roberts Paul Satterfield Graham Heid Norman Wright,Donnie Dunagan,Peter Behn,Stan Alexander,Animation Drama Family,bambi,1405,6.8,Donnie Dunagan Peter Behn Stan Alexander David Hand James Algar Samuel Armstrong William Roberts Paul Satterfield Graham Heid Norman Wright Animation Drama Family
14014,Charles Herman-Wurmfeld,Adam Carolla,Oswaldo Castillo,Harold House Moore,Comedy,the hammer,15,6.5,Adam Carolla Oswaldo Castillo Harold House Moore Charles Herman-Wurmfeld Comedy
15708,C. Jay Cox,Steve Sandvoss,Wes Ramsey,Jacqueline Bisset,Drama Comedy Romance,latter days,56,6.7,Steve Sandvoss Wes Ramsey Jacqueline Bisset C. Jay Cox Drama Comedy Romance
84200,Jamie Travis,Ari Graynor,Lauren Miller,Mark Webber,Comedy,"for a good time, call...",110,5.8,Ari Graynor Lauren Miller Mark Webber Jamie Travis Comedy
84184,Lee Toland Krieger,Rashida Jones,Andy Samberg,Elijah Wood,Comedy Drama Romance,celeste & jesse forever,163,6.4,Rashida Jones Andy Samberg Elijah Wood Lee Toland Krieger Comedy Drama Romance
45767,Rich Christiano,D. David Morin,Gavin MacLeod,Hal Linden,Comedy Drama Family Sci-Fi,time changer,9,5.2,D. David Morin Gavin MacLeod Hal Linden Rich Christiano Comedy Drama Family Sci-Fi
14823,Paul Andrew Williams,Georgia Groome,Johnny Harris,Sam Spruell,Crime Drama Thriller,london to brighton,34,6.5,Georgia Groome Johnny Harris Sam Spruell Paul Andrew Williams Crime Drama Thriller
367551,Nick Love,Stephen Dorff,Eddie Griffin,Bill Billions,Action Comedy Sci-Fi,american hero,62,5,Stephen Dorff Eddie Griffin Bill Billions Nick Love Action Comedy Sci-Fi
60243,Asghar Farhadi,Leila Hatami,Kimia Hosseini,Merila Zarei,Drama,a separation,469,7.7,Leila Hatami Kimia Hosseini Merila Zarei Asghar Farhadi Drama
11446,Todd Solondz,Heather Matarazzo,Victoria Davis,Christina Brucato,Comedy Drama,welcome to the dollhouse,103,6.9,Heather Matarazzo Victoria Davis Christina Brucato Todd Solondz Comedy Drama
47889,Victor Nunez,Ashley Judd,Todd Field,Bentley Mitchum,Drama Romance,ruby in paradise,10,5.6,Ashley Judd Todd Field Bentley Mitchum Victor Nunez Drama Romance
25461,Peter Sollett,Victor Rasuk,Judy Marte,Melonie Diaz,Drama Romance,raising victor vargas,13,7.8,Victor Rasuk Judy Marte Melonie Diaz Peter Sollett Drama Romance
905,G.W. Pabst,Louise Brooks,Fritz Kortner,Francis Lederer,Drama Thriller Romance,pandora's box,45,7.6,Louise Brooks Fritz Kortner Francis Lederer G.W. Pabst Drama Thriller Romance
78705,Jorge Gaggero,Norma Aleandro,Norma Argentina ,Marcos Mundstock,Drama Foreign,live-in maid,3,7.8,Norma Aleandro Norma Argentina  Marcos Mundstock Jorge Gaggero Drama Foreign
25212,Rod Lurie,Kevin Pollak,Timothy Hutton,Sheryl Lee Ralph,Action Drama Mystery Thriller,deterrence,7,6.1,Kevin Pollak Timothy Hutton Sheryl Lee Ralph Rod Lurie Action Drama Mystery Thriller
26899,Michael Burke,Emile Hirsch,Tom Guiry,Richard Jenkins,Drama,the mudge boy,23,7.3,Emile Hirsch Tom Guiry Richard Jenkins Michael Burke Drama
146269,Catherine Jelski,Devon Gummersall,Arly Jover,Eion Bailey,Drama,the young unknowns,0,0,Devon Gummersall Arly Jover Eion Bailey Catherine Jelski Drama
292483,Shane Dawson,Shane Dawson,Cherami Leigh,Drew Monson,Comedy,not cool,25,3.7,Shane Dawson Cherami Leigh Drew Monson Shane Dawson Comedy
14451,Tommy Wirkola,Charlotte Frogner,Stig Frode Henriksen,Vegar Hoel,Horror Comedy,dead snow,311,6.1,Charlotte Frogner Stig Frode Henriksen Vegar Hoel Tommy Wirkola Horror Comedy
10105,Ryan Little,Larry Bagby,Alexander Polinsky,Kirby Heyborne,Action Adventure Drama History War,saints and soldiers,98,6.6,Larry Bagby Alexander Polinsky Kirby Heyborne Ryan Little Action Adventure Drama History War
838,George Lucas,Richard Dreyfuss,Ron Howard,Paul Le Mat,Comedy Drama,american graffiti,324,6.9,Richard Dreyfuss Ron Howard Paul Le Mat George Lucas Comedy Drama
13158,Dave Willis Matt Maiellaro,Dana Snyder,Carey Means,Dave Willis,Animation Comedy,aqua teen hunger force colon movie film for theaters,35,6.5,Dana Snyder Carey Means Dave Willis Dave Willis Matt Maiellaro Animation Comedy
84332,Colin Trevorrow,Aubrey Plaza,Mark Duplass,Jake Johnson,Comedy Romance Sci-Fi Drama,safety not guaranteed,556,6.8,Aubrey Plaza Mark Duplass Jake Johnson Colin Trevorrow Comedy Romance Sci-Fi Drama
74725,Ben Wheatley,Neil Maskell,MyAnna Buring,Harry Simpson,Horror Thriller Crime,kill list,210,6,Neil Maskell MyAnna Buring Harry Simpson Ben Wheatley Horror Thriller Crime
58428,Ti West,Sara Paxton,Pat Healy,Kelly McGillis,Horror Thriller,the innkeepers,219,5.4,Sara Paxton Pat Healy Kelly McGillis Ti West Horror Thriller
8416,Bernardo Bertolucci,Jean-Louis Trintignant,Stefania Sandrelli,Gastone Moschin,Drama,the conformist,127,7.6,Jean-Louis Trintignant Stefania Sandrelli Gastone Moschin Bernardo Bertolucci Drama
36584,Neil Burger,Dylan Haggerty,Renee Faia,Dennis Lau,Drama Thriller,interview with the assassin,5,5.6,Dylan Haggerty Renee Faia Dennis Lau Neil Burger Drama Thriller
13429,Olly Blackburn,Nichola Burley,Sian Breckin,Jaime Winstone,Horror Drama Thriller Crime,donkey punch,52,4.5,Nichola Burley Sian Breckin Jaime Winstone Olly Blackburn Horror Drama Thriller Crime
9022,Jonathan Levine,Amber Heard,Anson Mount,Michael Welch,Horror Mystery Thriller,all the boys love mandy lane,209,5.7,Amber Heard Anson Mount Michael Welch Jonathan Levine Horror Mystery Thriller
288,Fred Zinnemann,Gary Cooper,Grace Kelly,Thomas Mitchell,Western,high noon,334,7.6,Gary Cooper Grace Kelly Thomas Mitchell Fred Zinnemann Western
14275,Steve James,William Gates,Arthur Agee,Steve James,Documentary,hoop dreams,87,7.7,William Gates Arthur Agee Steve James Steve James Documentary
2287,David LaChapelle,Christopher Toler,Tommy the Clown,Miss Prissy,Documentary,rize,13,5.9,Christopher Toler Tommy the Clown Miss Prissy David LaChapelle Documentary
18734,Michael Cuesta,Paul Dano,Bruce Altman,Brian Cox,Drama,l.i.e.,31,6.7,Paul Dano Bruce Altman Brian Cox Michael Cuesta Drama
206197,Caryn Waechter,Kara Hayward,Georgie Henley,Olivia DeJonge,Mystery Drama Thriller,the sisterhood of night,31,6.5,Kara Hayward Georgie Henley Olivia DeJonge Caryn Waechter Mystery Drama Thriller
7859,Ryan Fleck,Ryan Gosling,Jeff Lima,Shareeka Epps,Drama,half nelson,240,6.5,Ryan Gosling Jeff Lima Shareeka Epps Ryan Fleck Drama
302579,Jennifer Wynne Farmer Valerie Red-Horse,Valerie Red-Horse,Yvonne Russo,Irene Bedard,Drama,naturally native,0,0,Valerie Red-Horse Yvonne Russo Irene Bedard Jennifer Wynne Farmer Valerie Red-Horse Drama
51955,Christopher Scott Cherot,Christopher Scott Cherot,Chenoa Maxwell,Tammi Katherine Jones,Action Comedy Romance Sci-Fi Thriller,hav plenty,0,0,Christopher Scott Cherot Chenoa Maxwell Tammi Katherine Jones Christopher Scott Cherot Action Comedy Romance Sci-Fi Thriller
376004,H.M. Coakley,Sean Faris,Danielle Savre,Mehcad Brooks,Thriller Crime Drama,adulterers,16,5.2,Sean Faris Danielle Savre Mehcad Brooks H.M. Coakley Thriller Crime Drama
158752,Randy Moore,Roy Abramsohn,Elena Schuber,Katelynn Rodriguez,Horror Fantasy,escape from tomorrow,87,4.8,Roy Abramsohn Elena Schuber Katelynn Rodriguez Randy Moore Horror Fantasy
40658,Chris Atkins,Ellis Cashmore,Max Clifford,Richard Curtis,Documentary Foreign,starsuckers,5,6.2,Ellis Cashmore Max Clifford Richard Curtis Chris Atkins Documentary Foreign
118612,Ryan Smith,Steven Strait,Karolina Wydra,Sandra Ellis Lafferty,Mystery Thriller,after,63,5.6,Steven Strait Karolina Wydra Sandra Ellis Lafferty Ryan Smith Mystery Thriller
323967,Anna Mastro,Andrew J. West,Justin Kirk,Virginia Madsen,Drama Comedy,walter,26,5.3,Andrew J. West Justin Kirk Virginia Madsen Anna Mastro Drama Comedy
